XAl,XFe,a-Al(A1),a-Fe-alpha(A2)
0.11399999999999921,0.8860000000000007,2.0164899e-07,0.61825047
0.11299999999999921,0.8870000000000007,1.908646e-07,0.62261654
0.11199999999999921,0.8880000000000007,1.8061937e-07,0.62698617
0.11099999999999921,0.8890000000000007,1.7088822e-07,0.63135893
0.10999999999999921,0.8900000000000007,1.6164717e-07,0.63573432
0.10899999999999921,0.8910000000000007,1.5287326e-07,0.64011189
0.10799999999999921,0.8920000000000007,1.4454452e-07,0.64449115
0.1069999999999992,0.8930000000000007,1.3663995e-07,0.6488716
0.1059999999999992,0.8940000000000007,1.2913944e-07,0.65325277
0.1049999999999992,0.8950000000000007,1.2202377e-07,0.65763415
0.1039999999999992,0.8960000000000007,1.1527457e-07,0.66201523
0.1029999999999992,0.8970000000000007,1.0887427e-07,0.66639551
0.1019999999999992,0.8980000000000007,1.0280607e-07,0.67077447
0.1009999999999992,0.8990000000000007,9.7053952e-08,0.67515159
0.0999999999999992,0.9000000000000007,9.1602571e-08,0.67952635
0.0989999999999992,0.9010000000000007,8.6437292e-08,0.68389821
0.0979999999999992,0.9020000000000007,8.1544134e-08,0.68826663
0.0969999999999992,0.9030000000000007,7.6909748e-08,0.69263108
0.0959999999999992,0.9040000000000007,7.2521389e-08,0.69699101
0.0949999999999992,0.9050000000000007,6.8366893e-08,0.70134586
0.0939999999999992,0.9060000000000007,6.4434655e-08,0.70569508
0.0929999999999992,0.9070000000000007,6.0713599e-08,0.7100381
0.0919999999999992,0.9080000000000007,5.7193163e-08,0.71437436
0.09099999999999919,0.9090000000000007,5.3863271e-08,0.71870328
0.08999999999999919,0.9100000000000007,5.0714318e-08,0.72302429
0.08899999999999919,0.9110000000000007,4.7737147e-08,0.7273368
0.08799999999999919,0.9120000000000007,4.4923028e-08,0.73164024
0.08699999999999919,0.9130000000000007,4.2263645e-08,0.735934
0.08599999999999919,0.9140000000000007,3.9751073e-08,0.7402175
0.08499999999999919,0.9150000000000007,3.7377762e-08,0.74449013
0.08399999999999919,0.9160000000000007,3.5136526e-08,0.74875129
0.08299999999999919,0.9170000000000007,3.3020518e-08,0.75300038
0.08199999999999918,0.9180000000000007,3.1023223e-08,0.75723678
0.08099999999999918,0.9190000000000007,2.9138438e-08,0.76145987
0.07999999999999918,0.9200000000000007,2.7360263e-08,0.76566904
0.07899999999999918,0.9210000000000007,2.5683083e-08,0.76986366
0.07799999999999918,0.9220000000000007,2.4101558e-08,0.77404312
0.07699999999999918,0.9230000000000007,2.261061e-08,0.77820677
0.07599999999999918,0.9240000000000007,2.1205409e-08,0.78235398
0.07499999999999918,0.9250000000000007,1.9881368e-08,0.78648413
0.07399999999999918,0.9260000000000007,1.8634123e-08,0.79059656
0.07299999999999918,0.9270000000000007,1.7459531e-08,0.79469064
0.07199999999999918,0.9280000000000007,1.6353656e-08,0.79876572
0.07099999999999917,0.9290000000000007,1.5312757e-08,0.80282116
0.06999999999999917,0.9300000000000007,1.4333285e-08,0.8068563
0.06899999999999917,0.9310000000000007,1.341187e-08,0.81087049
0.06799999999999917,0.9320000000000007,1.2545314e-08,0.81486308
0.06699999999999917,0.9330000000000007,1.173058e-08,0.81883341
0.06599999999999917,0.9340000000000007,1.0964791e-08,0.82278082
0.06499999999999917,0.9350000000000007,1.0245214e-08,0.82670465
0.06399999999999917,0.9360000000000007,9.5692601e-09,0.83060424
0.06299999999999917,0.9370000000000007,8.9344749e-09,0.83447892
0.06199999999999917,0.9380000000000007,8.3385313e-09,0.83832803
0.060999999999999166,0.9390000000000007,7.7792245e-09,0.84215091
0.059999999999999165,0.9400000000000007,7.2544659e-09,0.84594688
0.058999999999999164,0.9410000000000007,6.7622771e-09,0.84971528
0.05799999999999916,0.9420000000000007,6.300785e-09,0.85345543
0.05699999999999916,0.9430000000000007,5.8682162e-09,0.85716668
0.05599999999999916,0.9440000000000007,5.4628924e-09,0.86084834
0.05499999999999916,0.9450000000000007,5.0832256e-09,0.86449976
0.05399999999999916,0.9460000000000007,4.7277134e-09,0.86812025
0.05299999999999916,0.9470000000000007,4.3949353e-09,0.87170915
0.05199999999999916,0.9480000000000007,4.0835478e-09,0.8752658
0.05099999999999916,0.9490000000000007,3.7922811e-09,0.87878951
0.049999999999999156,0.9500000000000007,3.5199354e-09,0.88227963
0.048999999999999155,0.9510000000000007,3.2653769e-09,0.88573548
0.047999999999999154,0.9520000000000007,3.0275348e-09,0.88915641
0.046999999999999154,0.9530000000000007,2.805398e-09,0.89254173
0.04599999999999915,0.9540000000000007,2.5980119e-09,0.8958908
0.04499999999999915,0.9550000000000007,2.4044755e-09,0.89920295
0.04399999999999915,0.9560000000000007,2.2239391e-09,0.90247751
0.04299999999999915,0.9570000000000007,2.0556006e-09,0.90571384
0.04199999999999915,0.9580000000000007,1.8987041e-09,0.90891127
0.04099999999999915,0.9590000000000007,1.7525367e-09,0.91206915
0.03999999999999915,0.9600000000000007,1.6164266e-09,0.91518683
0.038999999999999146,0.9610000000000007,1.489741e-09,0.91826366
0.037999999999999146,0.9620000000000007,1.3718835e-09,0.921299
0.036999999999999145,0.9630000000000007,1.2622927e-09,0.9242922
0.035999999999999144,0.9640000000000007,1.1604401e-09,0.92724263
0.03499999999999914,0.9650000000000007,1.0658283e-09,0.93014966
0.03399999999999914,0.9660000000000007,9.7798926e-10,0.93301264
0.03299999999999914,0.9670000000000007,8.9648292e-10,0.93583096
0.03199999999999914,0.9680000000000007,8.2089542e-10,0.93860398
0.03099999999999914,0.9690000000000007,7.5083775e-10,0.9413311
0.02999999999999914,0.9700000000000008,6.8594441e-10,0.9440117
0.028999999999999138,0.9710000000000008,6.2587205e-10,0.94664517
0.027999999999999137,0.9720000000000008,5.7029826e-10,0.9492309
0.026999999999999136,0.9730000000000008,5.1892036e-10,0.9517683
0.025999999999999135,0.9740000000000008,4.7145435e-10,0.95425677
0.024999999999999134,0.9750000000000008,4.2763377e-10,0.95669573
0.023999999999999133,0.9760000000000008,3.8720876e-10,0.95908459
0.022999999999999132,0.9770000000000008,3.499451e-10,0.96142278
0.02199999999999913,0.9780000000000008,3.1562328e-10,0.96370974
0.02099999999999913,0.9790000000000008,2.8403769e-10,0.96594488
0.01999999999999913,0.9800000000000008,2.5499577e-10,0.96812767
0.01899999999999913,0.9810000000000008,2.2831729e-10,0.97025756
0.017999999999999128,0.9820000000000008,2.038336e-10,0.97233399
0.016999999999999127,0.9830000000000008,1.8138695e-10,0.97435643
0.015999999999999126,0.9840000000000008,1.6082985e-10,0.97632437
0.014999999999999125,0.9850000000000008,1.4202445e-10,0.97823727
0.013999999999999124,0.9860000000000008,1.2484199e-10,0.98009463
0.012999999999999123,0.9870000000000008,1.091622e-10,0.98189595
0.011999999999999122,0.9880000000000008,9.4872843e-11,0.98364072
0.010999999999999122,0.9890000000000008,8.1869187e-11,0.98532847
0.00999999999999912,0.9900000000000008,7.0053565e-11,0.98695872
0.00899999999999912,0.9910000000000008,5.9334933e-11,0.98853099
0.007999999999999119,0.9920000000000008,4.9628465e-11,0.99004482
0.006999999999999119,0.9930000000000008,4.0855162e-11,0.99149978
0.005999999999999119,0.9940000000000008,3.2941493e-11,0.99289541
0.004999999999999119,0.9950000000000008,2.5819045e-11,0.99423129
0.003999999999999119,0.9960000000000008,1.9424206e-11,0.99550699
0.002999999999999119,0.9970000000000008,1.3697855e-11,0.99672211
0.001999999999999119,0.9980000000000008,8.5850763e-12,0.99787624
0.0009999999999991188,0.9990000000000008,4.0348912e-12,0.998969
-8.81239525796218e-16,1.0000000000000007,1e-12,1.0
